Control1 Control2 Control3 Treatment1 Treatment2 Treatment3
245176_at 739.110676580044 714.328798792475 518.823780625204 424.703460920422 903.727575786038 511.698804910363
245177_at 59.1100879234162 80.0988215428459 55.9727030534264 171.369934770861 66.1334613963746 130.832712746448
245178_at 773.079057177336 1062.29157037827 655.632470286334 588.533605238392 951.047308751264 1085.71920326866
245179_at 553.77285989513 418.83290740947 539.085966881823 240.781605032262 322.434128671637 619.067769270638
245180_at 1599.39465423762 1459.65470600981 932.650268030099 1469.98358950352 1343.37370263318 1666.03354359070
245181_at 1528.59488554552 1630.13634645567 1627.67045358652 1137.67736104135 1293.70543008958 1203.67828754468
245182_at 296.006148484280 349.949594331025 519.204999189800 429.491548828738 260.451755826491 393.876192342751
245183_at 297.286169858788 220.026978545685 188.401997991942 415.619378831272 310.67965567118 374.051926600612
245184_at 46.1608136282059 20.7734712857856 291.541089114769 268.082768205916 27.6319620227117 64.629015809841
245185_at 145.443914378925 49.9968870057928 342.580675012777 55.3134150893134 200.195223750882 222.526405081188
245186_at 533.191492737477 451.494447621637 332.411625595441 100.246480332285 358.303436634733 371.966765908363
245187_s_at 1132.40905567951 738.829090883795 895.281353073163 595.619047715525 1322.19839555866 873.079581052606
245188_at 217.839740230324 138.037469844340 462.594593240245 512.521641001381 228.852337183713 142.986704134970
245189_at 5.75879465152404 150.371638660560 41.1013907934926 26.53016631796 25.0856094632224 9.66415664273503
245190_at 139.204553849442 247.448485731885 10.9495989934582 138.217260683561 189.220856578566 242.169131362183
245191_at 42.3893497379063 111.309377057489 111.321908603349 440.727056149575 9.8681685311434 13.3845731371934
245192_at 37.8704372216005 59.6464379678942 88.9838524234474 129.809101364867 32.3246950310214 4.93539471119318
245193_at 2093.79007925181 1697.12040838398 1546.80974095531 217.579417198808 350.426326853063 645.239167000784
245194_at 203.579690760038 35.9200544456135 294.968724488659 81.9348470197764 157.245685542434 137.928865608771
245195_at 356.478285071132 249.713151731974 186.138181506348 313.582154962338 363.739567522644 369.804132944763
245196_at 452.828077392469 351.341766721330 1160.03265452415 767.567795373018 435.73493289161 224.459824640164
245197_at 1156.22155816433 839.458178104751 1012.84547953229 435.62456171782 611.966990467925 768.575319166859
245198_at 345.569567331454 94.1224022333839 136.171806588652 701.47635007899 292.367261440249 297.770365347755
245199_at 5156.10868091851 4926.92746997714 6519.19710690976 3698.65946525492 5875.86020194255 4107.19030802311
245200_at 288.102602965403 291.915200273399 285.259792706862 391.350307327204 293.257759348695 290.800304288009
245201_at 292.490254574330 353.210618886896 287.826653748387 113.578274256465 228.010846027711 193.617987357729
245202_at 263.309993945132 116.426296152387 300.223179782049 91.3569675523198 289.420696839493 216.00696466908
245203_at 2.88459920246487 9.8307196468187 12.6391112132554 17.5857064211037 2.82169817447419 13.2418253495452
245204_at 6.300023343605 65.3618741538034 21.1896081788074 59.7184741392658 116.373129510302 68.797527129457
245205_at 125.118332698702 356.044334042077 205.985917201068 254.292229279568 160.649105656712 22.7136547977206
245206_at 813.012240091867 748.682242702749 751.347022221377 819.924287717817 866.087222244147 986.074216950004
245207_at 1468.05550134031 1125.96781435749 1096.80611592098 1130.79630195267 1052.10199779681 1225.45202685224
245208_at 645.744354534663 700.008574721613 1105.33542517714 451.580132256803 591.983231563748 813.54847172218
245209_at 1754.68009630578 1692.6449665287 1282.11200862533 1654.32882394246 2069.34306304805 1951.73636549637
245210_at 238.872405284891 189.982474926718 142.716547430381 522.606110651304 332.814530216006 362.123466286909
245211_at 676.76401453902 674.001609111864 625.859656655961 694.847292083336 615.075511513552 676.792965731164
245212_at 10.5312123473602 86.7307478265896 53.3143951584133 174.705677338961 6.97040442271816 84.0871361193248
245213_at 376.20791002568 219.207233440533 62.966471376912 146.116724369166 328.972262506933 65.4875220903902
245214_at 46.0537840342984 21.4228857769978 44.8221319537321 108.356528862052 31.5956584720217 102.160440519324
245215_at 91.3389018183483 64.3894528843502 346.321006500512 43.3179356883873 95.1752606115 225.04539437869
245216_at 552.711852643711 727.276390174007 841.316757210727 657.824187738583 758.051703151848 747.609827327044
245217_at 5.09715456716566 41.3997131143076 66.479908395702 34.3152858548968 8.55763658059827 233.522958646982
245218_s_at 244.716103473367 424.713762585830 196.925527486025 375.091338957856 181.4356987056 331.586183157056
245219_at 243.57441942955 281.516138312367 522.440321531396 133.015201929436 292.317920074844 389.078578609929
245220_at 305.095258856717 119.705126413028 324.370044815075 77.1197885247537 318.140920765726 185.712526611563
245221_s_at 41.9639219991603 119.409123883489 50.4735862390336 330.389950166876 85.9501680339328 199.303330547314
245222_at 2.81624673585844 10.1999508310417 34.6077915937783 20.3174158971956 30.5429883496571 8.99738063828637
245223_at 57.1134946028784 95.0844906881898 261.080045468016 218.023167460479 6.65578983809562 12.2403787834732
245224_at 98.1979866963535 34.2370399291601 48.0010121089631 219.039262423366 50.9718731844629 70.3534258907244
245225_at 9.01813256525805 309.605524269232 60.2289192115489 42.7441403271009 16.762868801411 37.9253901171331
245226_at 466.709331627722 581.604093164156 723.612599022676 915.905665246782 782.19879832707 19.7352607036454
245227_s_at 171.868631225653 228.063585130903 179.213725100572 311.924505289239 179.298726817345 120.589010780134
245228_at 651.945628350319 405.593202722778 987.019765140686 363.295127772507 600.185953157274 568.976146584453
245229_at 624.706461292516 658.552073298062 344.875226221587 857.118458014332 1028.65727690367 1093.88969639509
245230_at 75.8845598405957 235.654564281865 226.985256895978 151.349750279086 135.308709811611 124.767612928901
245231_at 149.210879684518 64.3552693258023 342.811305247865 172.335815894681 223.745189669997 310.946506941207
245232_at 6.88063240538805 58.0417083162153 38.1834130225579 14.4046078138530 5.99492526397709 43.3414050623954
245233_at 23.5063164071072 12.5990083061556 34.0345803696513 14.8355590980151 11.8641648043421 133.559513964952
245234_at 224.533572961233 301.701304225943 443.080964807773 22.0761335535562 150.826240296700 152.590689583504
245235_at 1124.64288265233 1105.23900819972 1084.15846615540 1108.58704894380 1099.82827482622 1002.15270272150
245236_at 225.94378715894 234.629089519811 127.701028433761 589.243824512904 218.506322810795 120.79978316016
245237_at 210.962580085811 400.096619821434 325.850059379997 644.452051744114 227.781353574321 307.14250180809
245238_at 4330.06301889896 4067.01172745006 3593.26138412349 3557.70376423286 3922.81199271251 4528.91827912634
245239_at 112.60889317214 34.4534015417864 195.318001907438 16.6224963390720 83.1165733104476 12.3620299395707
245240_at 38.3507983855931 123.426220172615 370.649575422827 104.600478251058 18.1516521633188 43.7200207927999
245241_at 16.2492506737918 37.7214239608146 19.1902429475679 364.545034862808 4.84915337483823 25.7854492339703
245242_at 330.088637989306 361.440640584287 408.490851602201 328.881110349174 373.549605522439 611.387824345897
245243_at 44.0606467359535 74.2044792935427 102.060920066701 22.4885952562573 54.8070045258468 168.373959663472
245244_at 216.434028089614 197.632693388204 418.04662326888 62.4935177217933 282.307293630468 246.066086706401
245245_at 83.5465284563535 191.236467437809 193.323698674437 15.3509668087689 78.1887566053218 110.543795285331
245246_at 5.69270988217834 14.8586810783101 30.2101640882236 21.7211322022243 13.1222141349113 13.1694025904718
245247_at 910.176563489847 1060.40507656981 972.069985656262 608.438526538153 690.617306619538 845.558571835725
245248_at 444.914802421171 538.050087932474 471.207539636458 354.122790224917 425.957859564646 410.864606716534
245249_at 3724.25911487536 3335.02174875676 3384.70638121398 3068.41648176046 3550.2371168511 3488.17638507405
245250_at 212.685954735915 236.751909828055 33.9943487249102 375.284461571203 156.378493501765 30.0608062818566
245251_at 503.665216019233 491.16240028173 405.149063754167 155.215326545554 294.008295274644 412.532899681558
245252_at 813.806349055993 572.737940031726 450.036585047553 642.931159749461 652.810758956062 1042.06521308352
245253_at 55.870569881688 252.159623858592 106.853274844985 43.874082460087 27.1848503878816 64.2472119368486
245254_at 201.115236001144 160.871221440683 78.9651283969518 48.057250723269 237.153897643225 114.411804064511
245255_at 1035.04499847438 431.893971759325 1162.0279795717 1030.31844925685 789.126041357446 886.911099357971
245256_at 282.31194566488 152.896805553861 391.285175940027 385.619593185364 242.469375568437 434.71309719912
245257_at 7.81648675127366 22.0519317627534 222.818425430022 320.212483308970 77.6794828131382 21.2005714812605
245258_at 156.266202485709 62.1035983240925 323.761928176121 543.818795618943 474.932753254110 431.596377016041
245259_at 88.2677902328288 125.148764673461 36.5278014954579 96.6934019220282 156.536635328078 182.065461519700
245260_at 606.561638029351 801.809261052027 435.194018500966 574.554704602499 739.068092910162 631.315594624429
245261_at 456.823806312449 391.581851989627 694.796429481322 629.704248267268 323.307576733116 347.480384362896
245262_at 148.636757877707 225.27446220327 127.176595820026 398.361314418872 264.114090449629 229.298427943382
245263_at 84.4600801304342 26.6343402843957 23.1932861300851 38.3876505240397 74.5707329166943 92.3938469047684
245264_at 8.44413595712902 201.638947067267 86.4674901340236 7.99103262214785 49.4811006193328 14.4780638803467
245265_at 11.7017981106784 86.8990924228836 195.532131645480 64.934543504387 29.9993937913846 56.9246163662275
245266_at 312.559809583992 353.790714427436 352.614795779448 354.149308062904 359.327022440303 494.213915612001
245267_at 291.602945304624 40.0569924659302 114.245979635287 39.0226039909268 349.861420592096 20.2343137301019
245268_at 167.583702867818 111.006192763370 113.747481365596 300.241846718771 83.1776319959224 13.412163149306
245269_at 1427.94899843660 1130.54341525340 767.067805644183 1181.87258154410 1936.59599046650 1495.74706857073
245270_at 2808.99460272149 2612.89573259528 3935.26514811477 2616.91800497010 2935.07663292074 2264.68200479138
245271_at 771.980473799102 625.472257618782 539.882826686998 605.134016708259 954.42903883632 761.160354984185
245272_at 114.839926110074 152.157254052214 172.387965479836 199.457902229102 49.6862155429901 205.393310214470
245273_at 363.894983180044 452.866214206789 63.8341674615816 73.2208947159756 413.072828367725 387.668043666058
245274_at 245.773803047166 344.526427307489 467.097604356454 214.356766446162 232.614431625209 320.665385447797
245275_at 4.429823609478 9.54728394075624 84.247602198429 13.0282546031918 27.6769982497203 24.4880056267132
245276_at 233.659256921298 63.6639984904035 402.071831109759 29.5329230635492 339.339325396973 215.216771884626
245277_at 244.081110515783 279.204516350808 366.86896588282 272.489490238727 158.043791584650 546.362903990799
245278_at 2467.66468396626 2377.92326329239 1515.51754775346 1715.43043013822 1464.61180033753 2527.5833714626
245279_at 1247.60727291698 997.256754285277 1113.80757365621 1415.91862050998 1095.17801005454 964.783263463833
245280_at 483.911900732267 556.598905594589 496.31670219072 643.092158569556 487.664209219796 531.366450504419
245281_at 1223.31610584565 1148.92253727749 1218.67692932874 919.981696919201 1021.75111759172 1278.38898237020
245282_at 1331.81943421772 1303.55665108796 1229.55311574604 1463.50855376173 1385.09053823882 1426.82599959493
245283_at 221.520134063975 158.465057886877 261.599920591046 190.594144639993 179.195056903028 305.262334598031
245284_at 430.024156821484 424.891886351874 504.355090258406 634.335877980129 448.570021969058 271.639403789456
245285_s_at 1932.62563184393 1541.93216054307 1276.24136767620 2189.85445952137 1846.65331275086 1804.70438314783
245286_at 4919.98656490482 4737.22815436041 3400.73205646834 4007.05808901095 5325.90949977327 5208.12164929513
245287_at 224.500351956403 141.880291534484 244.111489116551 318.451355026449 234.994830454506 214.906544952330
245288_at 633.300235281757 612.774283613008 614.307229453403 497.800616939466 477.68206788834 834.544825330657
245289_at 4084.69872523587 3824.52350940316 3879.40938336174 3549.06663819032 4322.59898851848 3879.10875719128
245290_at 978.160297543263 857.488235553042 857.610154779726 630.229872114255 906.566759034159 1182.06849057108
245291_at 303.420808621672 330.621227513157 328.553433515746 465.047586980264 394.478337918444 261.492952360977
245292_at 2483.89982075755 2656.83602878010 3280.15370174473 2098.07992916081 2497.69652563273 2477.43888693412
245293_at 415.556498436795 418.581979645380 441.769906737598 21.1341243237859 331.932866602175 371.628549229431
245294_at 518.188435742095 561.858329686139 351.060346082257 458.322111454844 437.522922684177 589.552584463231
245295_at 522.80008723333 513.45889103321 679.061153693187 533.519016677909 582.687124655857 611.688103561166
245296_at 358.740450029141 213.90018184757 307.199716795527 380.154201192397 625.305405657758 557.3451031369
245297_at 217.058426006248 170.008494632565 397.07605472228 235.100260469802 154.299821202031 304.699105683502
245298_at 248.076286554507 223.886476250536 90.970438108831 245.137326825979 310.943741593061 279.684975891382
245299_at 2942.9796138239 2542.64692995772 1974.48722874082 2710.57174250436 2981.75197372272 3102.7148092513
245300_at 317.68907647926 280.526164104211 178.105525189968 380.9099079026 271.482806074308 182.613070501003
245301_at 432.408960081465 484.63647227695 718.297510339557 271.967076289188 454.439590670275 345.624053108039
245302_at 190.55760198977 53.1804450546837 43.0491916559474 31.4426252535715 157.674359261103 35.6870905752496
245303_at 446.290549759597 120.791197814886 468.842571812188 241.363770011248 442.237716432044 236.659991828742
